postulante,nivel_educativo_texto,titulos_principales,anios_experiencia_efectiva,total_formaciones,cantidad_nbc,cantidad_areas,nivel_educativo_maximo,cant_bachiller,cant_doctorado,cant_educacion_basica_primaria,cant_educacion_basica_secundaria,cant_educacion_informal,cant_especializacion_profesional,cant_especializacion_tecnica_profesional,cant_especializacion_tecnologica,cant_formacion_academica,cant_formacion_laboral,cant_formacion_penitenciaria,cant_maestria,cant_normalista,cant_postdoctorado,cant_profesional,cant_tecnico_profesional,cant_tecnologico,tiene_posgrado,tiene_formacion_complementaria,perfil_multidisciplinario,total_experiencias,periodos_efectivos,dias_experiencia_efectiva,anios_experiencia_efectiva,antiguedad_laboral_dias,antiguedad_laboral_anios,densidad_laboral,duracion_promedio_experiencia,duracion_maxima_experiencia,duracion_minima_experiencia,experiencia_amplia,experiencia_extensa,trayectoria_estable,multiples_experiencias,total_empleos_postulados,participa_varios_concursos
919793734,BACHILLER,BACHILLER ACADEMICO | REENTRENAMIENTO VIGILANCIA,5.84,2,0,0,EDUCACION INFORMAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2134,5.84,2134,5.84,1.0,2134.0,2134,2134,1,0,1,0,1,0
919793856,BACHILLER,BACHILLER TÉCNICO ESPECIALIDAD SISTEMAS Y SOFTWARE | FUNDAMENTOS DE PROGRAMACIÓN,2.84,3,0,0,FORMACION ACADEMICA,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1036,2.84,1476,4.04,0.702,518.0,654,382,0,0,0,0,2,1
919797730,BACHILLER,BACHILLER TÉCNICO COMERCIAL | CONTADURIA PUBLICA | ENGLISH DOES WORK LEVEL 1 | INFORMATICA BASICA,0.38,4,1,1,PROFESIONAL,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,137,0.38,137,0.38,1.0,137.0,137,137,0,0,1,0,1,0
919798848,ESPECIALIZACION PROFESIONAL,BACHILLER ACADEMICO CON PROFUNDIZACIÓN EN ARTES | DERECHO | ESPECIALIZACION EN DERECHO LABORAL Y SEGURIDAD SOCIAL,8.15,3,1,1,PROFESIONAL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,4,2978,8.15,3311,9.07,0.899,596.0,1214,1,1,0,1,1,1,0
919800683,TECNICO PROFESIONAL,APLICACION DE UN PROCESO PARA EXPORTAR | BACHILLER ACADEMICO | BASICA PRIMARIA | CURSO DE INGLES | LOGISTICA BASICA | SEMANA POR LA PAZ EN TIEMPOS DE PANDEMIA 2020 | TECNICA EN VENTA DE PRODUCTOS Y SERVICIOS | TECNICA EN VENTAS,0.98,8,0,0,EDUCACION INFORMAL,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,359,0.98,1911,5.23,0.188,179.5,182,177,0,0,0,0,1,0
919801324,PROFESIONAL,BACHILLER ACADEMICO | CURSO DERECHO DE PETICION Y TUTELA | Curso de Profundizacion en gerencia de las Operaciones Industriales | DESARROLLO DE NUEVAS ESTRATEGIAS COMERCIALES | DIPLOMADO EN EMPLEO PUBLICO | DIPLOMADO EN GESTION DE LA HIGIENE Y SEGURIDAD INDUTRIAL | Diplomado Servidor Publico 4_0 | Diplomado en Politicas Publicas | Diplomado en Proyectos de Desarrollo | IMPLEMENTACION DEL SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO | INGENIERIA INDUSTRIAL | INGLES 1 | INGLES 2 | INGLES 3 | INGLES 4 | Innovacion en el sector publico | PRIMEROS AUXILIOS | SISTEMA DE SEGURIDAD SOCIAL INTEGRAL DE COLOMBIA | TECNICO LABORAL EN SEGURIDAD OCUPACIONAL | TECNOLOGIAS EDUCATIVAS Y EMPRESARIALES BASADAS EN CLOUD COMPUTING | WEBINAR MINDFULLNES Y LIDERAZGO EN EL SERVICIO PUBLICO | curso control social a la gestión de riesgos de desastres,3.55,22,1,1,EDUCACION INFORMAL,1,0,0,0,18,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,3,2,1298,3.55,1306,3.58,0.994,486.67,797,162,0,0,1,1,3,1
919802833,BACHILLER,BACHILLER ACADEMICO | ESTRATEGIAS PARA UN DESEMPEÑO EXITOSO EN LA SEGURIDAD PRIVADA | LA EXCELENCIA EN EL SERVICIO AL CLIENTE | REENTRENAMIENTO VIGILANCIA | REINDUCCION OCCIDENTE SEGURIDAD PRIVADA 2024,3.77,5,0,0,EDUCACION INFORMAL,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1377,3.77,1407,3.85,0.979,688.5,820,557,0,0,1,0,1,0
919804904,TECNOLOGICO,APLICACION DE OPERACIONES CONTABLES BASICAS | AUXILIAR EN ARTES GRAFICAS | Bachiller comercial énfasis contable | CONTABILIDAD EN LAS ORGANIZACIONES | CONTABILIZACIÓN DE OPERACIONES COMERCIALES Y FINANCIERAS | CUENTAS CONTABLES | DESARROLLO DE HABILIDADES DIGITALES PARA LA GESTION DE LA INFORMACION | ENGLISH DOES WORK LEVEL 2 | ENGLISH DOT WORKS 1 INGLES | IMPLEMENTACION DEL SOFTWARE CONTABLE SIIGO NUBE | TECNOLOGÍA EN GESTIÓN CONTABLE E INFORMACIÓN FINANCIERA,1.27,11,0,1,TECNOLOGICO,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,2,465,1.27,583,1.6,0.798,232.5,283,182,0,0,0,0,1,0
919805895,TECNOLOGICO,BACHILLER ACADEMICO CON ENFACIS EN INFORMATICO,2.86,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1043,2.86,1043,2.86,1.0,1043.0,1043,1043,0,0,1,0,1,0
919809115,TECNOLOGICO,BACHILLER | TECNICO EN ASISTENCIA ADMINISTRATIVA | TECNOLOGIA EN CONTABILIDAD FINANCIERA,3.37,3,1,1,TECNOLOGICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,1230,3.37,1422,3.89,0.865,410.0,631,234,0,0,1,1,1,0
919809935,TECNICO PROFESIONAL,AUXILIAR DE CONSULTORIO ODONTOLOGICO | AUXILIAR EN SALUD ORAL | BACHILLER | TECNICO LABORAL EN AUXILIAR ADMINISTRATIVO EN SALUD,4.41,4,0,0,TECNICO PROFESIONAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1609,4.41,1609,4.41,1.0,1609.0,1609,1609,0,0,1,0,1,0
919811419,ESPECIALIZACION PROFESIONAL,BACHILLER ACADÉMICO | ESPECIALIZACION EN GERENCIA DE PROYECTOS | INGENIERIA DE SISTEMAS,6.51,3,2,2,PROFESIONAL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,4,2377,6.51,2383,6.52,0.997,498.2,795,114,1,0,1,1,1,0
919814794,ESPECIALIZACION PROFESIONAL,ANALÍTICA DE DATOS | Bachiller Academico | CIBERSEGURIDAD | CIENCIA DE DATOS | Curso Programa Profesionales en Cibercriminalidad | Desarrollo Full Stack - Nivel Intermedio | Desarrollo de aplicaciones profesionales para Android | ESPECIALIZACION EN INGENIERIA DE SOFTWARE | INGENIERIA EN TELEMATICA | INTELIGENCIA ARTIFICIAL | Maestría en Ciencias de la Información y las Comunicaciones | TECNOLOGIA EN SISTEMATIZACION DE DATOS,12.97,12,1,2,EDUCACION INFORMAL,1,0,0,0,7,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,4737,12.97,4737,12.97,1.0,4737.0,4737,4737,1,1,1,0,1,0
919817305,PROFESIONAL,BACHILLER ACADEMICO | DIPLOMADO EN ATENCION INTEGRADA A LAS ENFERMEDADES PREVALENTES EN LA PRIMERA INFANCIA | DIPLOMADO EN DIDACTICA PARA LA ENSEÑANZA UNIVERSITARIA | LICENCIADA EN EDUCACION INFANTIL,0.96,4,0,0,EDUCACION INFORMAL,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,351,0.96,351,0.96,1.0,351.0,351,351,0,0,1,0,1,0
919818819,TECNOLOGICO,BACHILLER TECNICO ESPECIALIDAD INFORMATICA | TECNOLOGIA QUIMICA | VALIDACION HOJAS DE CALCULO,2.03,3,1,1,BACHILLER,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,740,2.03,827,2.26,0.895,185.0,331,18,0,0,1,1,1,0
919826640,PROFESIONAL,BIOLOGIA | Bachiller | Conocimiento academico en ingles intermedio alto nivel B2 | Diplomado en fundamentos del derecho ambiental | Excel basico | Herramientas de ofimatica | conocimiento academico en ingles basico nivel A1 | conocimiento academico en ingles basico nivel A2 | conocimiento academico en ingles intermedio nivel B1,2.38,9,1,1,FORMACION ACADEMICA,1,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,4,3,869,2.38,870,2.38,0.999,217.5,346,45,0,0,1,1,2,1
919840595,BACHILLER,Bachiller académico,9.48,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3464,9.48,3614,9.89,0.958,866.0,2340,243,1,0,1,1,1,0
919843932,TECNOLOGICO,Bachiller técnico industrial | TECNOLOGIA EN CONTROL AMBIENTAL,0.98,2,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,358,0.98,1140,3.12,0.314,179.0,184,174,0,0,0,0,1,0
919846535,PROFESIONAL,BACHILLER COMERCIAL | CONTADURIA PUBLICA | PUBLICIDAD Y MERCADEO DIGITAL,3.87,3,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1413,3.87,1471,4.03,0.961,706.5,986,427,0,0,1,0,2,1
919850332,TECNOLOGICO,APLICACION DE HERRAMIENTAS OFIMATICAS CON MICROSOFT EXCEL EN EL ENTORNO LABORAL | ASISTENCIA ADMINISTRATIVA | BACHILLER ACADÉMICO | ENGLISH DOT WORKS 4 INGLES | GESTION DEL SERVICIO AL CLIENTE | GESTION DOCUMENTAL | INFORMATICA MICROSOFT WORD EXCEL E INTERNET | INFORMÁTICA AVANZADA | MANEJO DE HERRAMIENTAS OFIMATICAS E INTERNET | Metodología para la elaboración del diagnóstico integral de la gestión documental y administración de archivos | ORGANIZACION DE ARCHIVOS ADMINISTRATIVOS | REDACCION DE DOCUMENTOS COMERCIALES,7.23,12,0,0,EDUCACION INFORMAL,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,2640,7.23,3783,10.36,0.698,880.0,2224,184,1,0,0,1,3,1
919850367,PROFESIONAL,ADMINISTRACION FINANCIERA | BACHILLER COMERCIAL | TECNCIO EN EL RIESGO CREDITICIO Y SU ADMINISTRACION,2.04,3,1,1,PROFESIONAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,744,2.04,1155,3.16,0.644,248.0,435,98,0,0,0,1,1,0
919856066,ESPECIALIZACION PROFESIONAL,DERECHO | ESPECIALIZACION EN SEGURIDAD SOCIAL,3.37,2,1,1,ESPECIALIZACION PROFESIONAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1231,3.37,1231,3.37,1.0,1231.0,1231,1231,0,0,1,0,1,0
919857644,BACHILLER,ADMINISTRACION PUBLICA TERRITORIAL | Bachiller Académico | CAMILLERO HOSPITALARIO,5.85,3,1,1,EDUCACION INFORMAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,2136,5.85,3386,9.27,0.631,717.33,907,363,1,0,0,1,2,1
919858909,BACHILLER,Bachiller academico,0.9,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,329,0.9,329,0.9,1.0,329.0,329,329,0,0,1,0,1,0
919860451,ESPECIALIZACION PROFESIONAL,BACHILLER | CONCEPTUALIZACIÓN EN SEGUROS | DERECHO | ESPECIALIZACION EN PENSIONES Y RIESGOS LABORALES,13.45,6,2,2,ESPECIALIZACION PROFESIONAL,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,6,2,4913,13.45,5104,13.97,0.963,1202.67,4586,92,1,1,1,1,1,0
919863734,TECNICO PROFESIONAL,Asistencia Administrativa | Bachiller académico,0.33,2,0,0,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,121,0.33,121,0.33,1.0,121.0,121,121,0,0,1,0,2,1
919870266,BACHILLER,BACHILLER | DIPLOMADO DE AUDITORIA DE CUENTAS MEDICAS,3.62,2,0,0,FORMACION ACADEMICA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1324,3.62,1324,3.62,1.0,662.5,987,338,0,0,1,0,1,0
919876812,PROFESIONAL,ADMINISTRACION DE EMPRESAS | bachiller,1.0,2,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,367,1.0,367,1.0,1.0,367.0,367,367,0,0,1,0,1,0
919877058,TECNOLOGICO,TECNOLOGIA EN PRODUCCION DE MULTIMEDIA,1.1,1,1,1,TECNOLOGICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,400,1.1,588,1.61,0.68,200.0,243,157,0,0,0,0,1,0
919882194,BACHILLER,BACHILLER ACADEMICO,1.39,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,508,1.39,508,1.39,1.0,508.0,508,508,0,0,1,0,1,0
919885378,TECNOLOGICO,AUXILIAR DE LABORATORIO CLINICO | BACHILLER ACADEMICO MODALIDAD CIENCIAS | TECNICO AUXILIAR EN LABORATORIO CLINICO | TECNICO LABORAL EN AUXILIAR DE ENFERMERIA,11.53,4,0,0,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,4210,11.53,4210,11.53,1.0,4210.0,4210,4210,1,1,1,0,1,0
919886330,TECNOLOGICO,-CURSO ESPECIAL EN AVANZADO TRABAJO SEGURO EN  ALTURAS | CURSO ESPECIAL EN IMPLEMENTACION DEL SISTEMA   DE  GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO | Coordinador de trabajo seguro en alturas | Curso especial en primeros Auxilios | IMPLEMENTACION DEL SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO | Seguridad salud y medio ambiente | TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO,1.79,7,0,0,EDUCACION INFORMAL,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,654,1.79,654,1.79,1.0,654.0,654,654,0,0,1,0,1,0
919891993,BACHILLER,BACHILLER ACADEMICO,6.85,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2501,6.85,2605,7.13,0.96,833.67,1652,332,1,0,1,1,1,0
919892165,TECNICO PROFESIONAL,BACHILLER ACADEMICO | PSICOLOGIA,1.79,2,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,654,1.79,654,1.79,1.0,654.0,654,654,0,0,1,0,2,1
919902797,PROFESIONAL,BACHILLER ACADEMICO CON ENFACIS EN CIENCIAS NATURALES | CONTADOR PUBLICO | TECNICO PROFESIONAL EN CONTABILIDAD Y FINANZAS | TÉCNICO PROFESIONAL EN VENTA DE PRODUCTOS Y SERVICIOS,9.47,4,0,0,TECNICO PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,4,3460,9.47,3656,10.01,0.946,865.0,1355,305,1,0,1,1,1,0
919908095,BACHILLER,Bachiller  técnico,1.0,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,364,1.0,364,1.0,1.0,364.0,364,364,0,0,1,0,1,0
919908589,TECNOLOGICO,Informática,7.99,1,0,0,TECNOLOGICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,2919,7.99,3476,9.52,0.84,583.8,1106,116,1,0,1,1,1,0
919915568,PROFESIONAL,BACHILLER ACADEMICO | CONTADURIA PUBLICA | ESPECIALIZACION EN GERENCIA TRIBUTARIA,4.17,3,1,2,ESPECIALIZACION PROFESIONAL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,1522,4.17,1814,4.97,0.839,507.33,733,375,0,0,1,1,1,0
919915724,TECNOLOGICO,Bachiller | INGENIERIA INDUSTRIAL | TECNOLOGIA EN GESTION DE LA PRODUCCION INDUSTRIAL,1.44,3,1,1,TECNOLOGICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,527,1.44,613,1.68,0.86,263.5,346,181,0,0,1,0,2,1
919929181,ESPECIALIZACION PROFESIONAL,Bachiller tecnico con especialidad en Comercio | CONTADURIA PUBLICA | ESPECIALIZACION EN POLITICAS Y LEGISLACION TRIBUTARIA,4.9,3,2,2,PROFESIONAL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,4,1790,4.9,1977,5.41,0.905,447.5,661,181,0,0,1,1,1,0
919930416,PROFESIONAL,CONTADURIA PUBLICA | TECNOLOGIA EN GESTION ADMINISTRATIVA,1.85,2,1,2,TECNICO PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,675,1.85,2542,6.96,0.266,337.5,416,259,0,0,0,0,1,0
919934959,TECNOLOGICO,Bachiller Comercial | TECNOLOGIA EN GESTION ADMINISTRATIVA,3.01,2,1,1,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1098,3.01,3731,10.21,0.294,549.0,732,366,0,0,0,0,1,0
919936168,TECNICO PROFESIONAL,APLICACIÓN DE LAS HERRAMIENTAS DE EXCEL AVANZADO PARA EL CONTROL Y GESTION DE LA INFORMACION | BACHILLER ACADEMICO | BÁSICO DE SALUD OCUPACIONAL | CURSO CRÉDITO Y CARTERA | CURSO DE NEUROVENTAS | ESTABLECER ESTRATEGIAS LOGISTICA | HABILIDADES PARA LA VIDA | MANEJO BASICO DE HERRAMIENTAS OFIMATICA | TECNICO EN INTEGRACION DE OPERACIONES LOGISTICA,4.66,9,0,0,EDUCACION INFORMAL,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,4,1702,4.66,3665,10.03,0.464,425.5,683,182,0,0,0,1,1,0
919937405,TECNICO PROFESIONAL,AUXILIAR ADMINISTRATIVO EN SALUD | BACHILLER ACADEMICO | CURSO SERVICIO AL CLIENTE,6.82,3,0,0,EDUCACION INFORMAL,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,6,2491,6.82,3544,9.7,0.703,415.17,882,211,1,0,0,1,1,0
919939954,BACHILLER,BACHILLER TECNICO EN ENFASIS EN LOGISTICA,1.59,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,582,1.59,582,1.59,1.0,582.0,582,582,0,0,1,0,2,1
919941122,ESPECIALIZACION PROFESIONAL,BACHILLERATO | DERECHO | ESPECIALIZACION EN DERECHO ADMINISTRATIVO,11.0,3,1,1,EDUCACION BASICA SECUNDARIA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,19,4017,11.0,5841,15.99,0.688,203.35,359,45,1,1,0,1,1,0
919941323,BACHILLER,Bachiller Comercial | lenguaje claro para servidores y colaboradores publicos de colombia,3.3,2,0,0,EDUCACION INFORMAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1205,3.3,1205,3.3,1.0,1205.0,1205,1205,0,0,1,0,1,0
919942768,PROFESIONAL,BACHILLER TECNICO AGROPECUARIO | TECNICO LABORAL EN ADMINISTRACION Y MERCADEO DE PYMES,0.53,2,0,0,PROFESIONAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,195,0.53,195,0.53,1.0,195.0,195,195,0,0,1,0,1,0
919951423,TECNOLOGICO,Bachiller Academico | TEGNOLOGIA EN GESTION CONTABLE Y FINANCIERA,0.5,2,1,1,TECNOLOGICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,184,0.5,184,0.5,1.0,184.0,184,184,0,0,1,0,1,0
919964713,PROFESIONAL,ADMINISTRACION FINANCIERA | BALLICHER ACADEMICO,12.28,2,1,1,PROFESIONAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4487,12.28,4487,12.28,1.0,4487.0,4487,4487,1,1,1,0,1,0
919965402,BACHILLER,BACHILLER ACADEMICO | FUNDAMENTACIÒN VIGILANTE | MANEJO SEGURO DE ARMAS NIVEL I | PLAN DE NEGOCIOS | SEMINARIO EN EMERGENCIAS | SENSIBILIZACIÒN A LA CULTURA DEL EMPRENDIMIENTO | SERVICIO AL CLIENTE ENFOCADO AL TURISMO,5.8,7,0,0,EDUCACION INFORMAL,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2120,5.8,4241,11.61,0.5,706.67,1732,146,1,0,0,1,1,0
919981395,TECNOLOGICO,BACHILLER TÉCNICO MODALIDAD INDUSTRIAL | TECNOLOGIA EN GESTIÓN  FINANCIERA,1.41,2,1,1,TECNOLOGICO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,515,1.41,3572,9.78,0.144,257.5,288,227,0,0,0,0,1,0
919995755,PROFESIONAL,BACHILLER TECNICO COMERCIAL | CONTADURIA PUBLICA | TECNICO PROFESIONAL EN GESTION CONTABLE Y FINANCIERA | TECNOLOGIA EN CONTABILIDAD Y FINANZAS,1.26,4,1,1,PROFESIONAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,460,1.26,1383,3.79,0.333,230.0,273,187,0,0,0,0,2,1
919996032,BACHILLER,BACHILLER ACADEMICO,10.46,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3819,10.46,3819,10.46,1.0,1475.67,3819,244,1,1,1,1,1,0
919996283,PROFESIONAL,SOCIOLOGIA,0.33,1,1,1,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,120,0.33,120,0.33,1.0,120.0,120,120,0,0,1,0,1,0
919999226,PROFESIONAL,CONTADURIA PUBLICA,0.94,1,1,1,PROFESIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,343,0.94,343,0.94,1.0,343.0,343,343,0,0,1,0,1,0
920000967,PROFESIONAL,BACHILLER ACADEMICO | COMUNICACION SOCIAL | DIPLOMADO EN MARKETING DE CONTENIDOS COMMUNITY MANAGER INTEGRANDO LA INTELIGENCIA ARTIFICIAL | TECNICO EN ASISTENCIA ADMINISTRATIVA,0.98,4,1,1,BACHILLER,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,3,359,0.98,698,1.91,0.514,119.67,181,59,0,0,0,1,1,0
920023381,BACHILLER,BACHILLER ACADEMICO | CONGRESO INTERNACIONAL DE RETOS Y DESAFIOS DEL DERECHO EN EL ENTORNO DIGITAL | FORMACION DE CONCILIADORES EN DERECHO | FORTALECIMIENTO INSTITUCIONAL A NOTARIAS Y CENTROS DE CONCILIACION | XLV CONGRESO COLOMBIANO DE DERECHO PROCESAL,0.7,5,0,0,BACHILLER,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,254,0.7,254,0.7,1.0,254.0,254,254,0,0,1,0,2,1
920027771,EDUCACION BASICA SECUNDARIA,ALMACENAMIENTO MOVILIZACION Y ALISTAMIENTO DE MERCANCIA | BACHILLER TECNICO | BOISEGURIDAD | NIVEL AVANZADO ARCHIVO,5.83,4,0,0,EDUCACION INFORMAL,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,2131,5.83,6581,18.02,0.324,355.17,577,144,1,0,0,1,1,0
920035623,PROFESIONAL,Bachiller Academico | Basica Primaria,0.78,2,0,0,BACHILLER,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,284,0.78,284,0.78,1.0,284.0,284,284,0,0,1,0,1,0
920044441,FORMACION LABORAL,ADMINISTRACION Y CONTROL DE INVENTARIOS | Aplicación de herramientas on line Siigo Nube en el proceso contable | Bachiller | DESARROLLO DE HABILIDADES DIGITALES PARA LA GESTION DE LA INFORMACION | Técnico en Contabilización de Operaciones Comerciales y Financieras,2.24,5,0,0,EDUCACION INFORMAL,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,6,817,2.24,1342,3.67,0.609,136.17,230,59,0,0,0,1,2,1
920049066,BACHILLER,BACHILLER ACADEMICO | TECNOLOGÍA EN DIBUJO Y MODELADO ARQUITECTÓNICO Y DE INGENIERÍA,0.89,2,1,1,TECNOLOGICO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,325,0.89,325,0.89,1.0,325.0,325,325,0,0,1,0,1,0
920054407,TECNOLOGICO,BACHILLER TECNICA | TECNICO EN ATENCION INTEGRAL A LA PRIMERA INFANCIA | TECNOLOGIA EN GESTION ADMINISTRATIVA,8.87,3,1,1,TECNOLOGICO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,3241,8.87,3969,10.87,0.817,810.25,1810,306,1,0,1,1,1,0
920057010,ESPECIALIZACION PROFESIONAL,Bachiller academico | DERECHO | ESPECIALIZACION EN DERECHO CONSTITUCIONAL | ESPECIALIZACION EN DERECHO PROCESAL,7.7,4,1,1,EDUCACION BASICA SECUNDARIA,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2813,7.7,2813,7.7,1.0,960.67,2258,40,1,0,1,1,1,0
920062856,TECNICO PROFESIONAL,ADMINISTRACIÓN EMPRESAS | Bachiller Académico,5.09,2,0,0,TECNICO PROFESIONAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1859,5.09,1997,5.47,0.931,620.0,1171,322,1,0,1,1,1,0
920065705,TECNOLOGICO,Administracion de servicios Microsoft 365 y Herramientas de Productividad para las Organizaciones | Bachiller Academico | Diplomado en Aplicaciones de Google | Excel Avanzado | Excel Basico | Excel Intermedio | Manejo de Bases de Datos con SQL | Mantenimiento y reparacion de Equipos de Computo Mac | TECNOLOGIA EN ANALISIS Y DESARROLLO DE SISTEMAS  DE INFORMACION | Tecnico en Sistemas,4.17,10,1,1,EDUCACION INFORMAL,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,3,1522,4.17,2538,6.95,0.6,507.33,1023,141,0,0,0,1,1,0
920067470,EDUCACION BASICA SECUNDARIA,Bachiller Técnico con Énfasis en Ecoturismo,2.61,1,0,0,BACHILLER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,955,2.61,3582,9.81,0.267,238.75,366,122,0,0,0,1,1,0
